Ticker,Date/Time,Open,High,Low,Close,Volume,Open Interest
FPT,5/21/2020 10:59,48.85,48.85,48.85,48.85,2000,0
FPT,5/21/2020 11:00,48.85,48.9,48.85,48.9,8090,0
FPT,5/21/2020 11:01,48.9,48.9,48.9,48.9,1100,0
FPT,5/21/2020 11:02,48.85,48.85,48.85,48.85,2160,0
FPT,5/21/2020 11:03,48.85,48.9,48.85,48.85,3230,0
FPT,5/21/2020 11:04,48.85,48.85,48.85,48.85,790,0
FPT,5/21/2020 11:05,48.85,48.85,48.85,48.85,670,0
FPT,5/21/2020 11:06,48.85,48.85,48.85,48.85,300,0
FPT,5/21/2020 11:07,48.9,48.9,48.9,48.9,100,0
FPT,5/21/2020 11:08,48.85,48.85,48.85,48.85,160,0
FPT,5/21/2020 11:09,48.9,48.9,48.9,48.9,470,0
FPT,5/21/2020 11:10,48.9,48.9,48.9,48.9,2010,0
FPT,5/21/2020 11:11,48.9,48.9,48.9,48.9,15000,0
FPT,5/21/2020 11:12,48.9,48.9,48.85,48.9,12240,0
FPT,5/21/2020 11:13,48.9,48.9,48.85,48.85,6660,0
FPT,5/21/2020 11:14,48.95,48.95,48.95,48.95,60,0
FPT,5/21/2020 11:15,48.9,48.9,48.9,48.9,5450,0
FPT,5/21/2020 11:16,48.9,48.9,48.9,48.9,760,0
FPT,5/21/2020 11:17,48.9,48.9,48.9,48.9,800,0
FPT,5/21/2020 11:18,48.9,48.9,48.9,48.9,2220,0
FPT,5/21/2020 11:19,48.85,48.85,48.85,48.85,9380,0
FPT,5/21/2020 11:20,48.9,48.9,48.9,48.9,350,0
FPT,5/21/2020 11:21,48.9,48.9,48.9,48.9,4100,0
FPT,5/21/2020 11:24,48.9,48.9,48.9,48.9,100,0
FPT,5/21/2020 11:25,48.9,48.9,48.9,48.9,100,0
FPT,5/21/2020 11:26,48.9,48.9,48.9,48.9,50,0
FPT,5/21/2020 11:27,48.9,48.9,48.9,48.9,480,0
FPT,5/21/2020 11:28,48.9,48.9,48.9,48.9,70,0
FPT,5/21/2020 13:00,48.95,48.95,48.9,48.9,86540,0
FPT,5/21/2020 13:01,48.9,48.9,48.9,48.9,670,0
FPT,5/21/2020 13:02,48.95,48.95,48.9,48.95,2520,0
FPT,5/21/2020 13:03,48.95,48.95,48.95,48.95,180,0
FPT,5/21/2020 13:04,48.95,48.95,48.95,48.95,200,0
FPT,5/21/2020 13:05,48.95,48.95,48.9,48.9,400,0
FPT,5/21/2020 13:06,48.9,48.9,48.9,48.9,730,0
FPT,5/21/2020 13:07,48.9,48.9,48.9,48.9,3170,0
FPT,5/21/2020 13:08,48.9,48.9,48.9,48.9,1290,0
FPT,5/21/2020 13:09,48.9,48.9,48.9,48.9,15600,0
FPT,5/21/2020 13:10,48.9,48.9,48.9,48.9,4610,0
FPT,5/21/2020 13:11,48.95,48.95,48.95,48.95,1380,0
FPT,5/21/2020 13:12,48.95,48.95,48.9,48.9,1050,0
FPT,5/21/2020 13:13,48.95,48.95,48.9,48.95,2410,0
FPT,5/21/2020 13:14,48.9,48.95,48.9,48.95,1300,0
FPT,5/21/2020 13:15,48.9,48.9,48.9,48.9,400,0
FPT,5/21/2020 13:16,48.9,48.95,48.9,48.9,3110,0
FPT,5/21/2020 13:17,48.95,48.95,48.9,48.9,390,0
FPT,5/21/2020 13:18,48.9,49.0,48.9,48.95,32900,0
FPT,5/21/2020 13:19,49.0,49.0,49.0,49.0,20,0
FPT,5/21/2020 13:20,48.95,49.0,48.95,49.0,7870,0
FPT,5/21/2020 13:21,48.95,48.95,48.95,48.95,270,0
FPT,5/21/2020 13:22,48.95,49.0,48.95,49.0,7900,0
FPT,5/21/2020 13:23,48.95,49.0,48.95,48.95,23160,0
FPT,5/21/2020 13:24,49.0,49.0,49.0,49.0,53100,0
FPT,5/21/2020 13:25,48.95,49.1,48.95,49.1,99640,0
FPT,5/21/2020 13:26,49.1,49.2,49.1,49.2,37540,0
FPT,5/21/2020 13:27,49.2,49.25,49.2,49.25,143060,0
FPT,5/21/2020 13:28,49.2,49.3,49.2,49.3,49140,0
FPT,5/21/2020 13:29,49.2,49.25,49.2,49.25,7850,0
FPT,5/21/2020 13:30,49.25,49.3,49.25,49.25,3230,0
FPT,5/21/2020 13:31,49.25,49.25,49.25,49.25,11590,0
FPT,5/21/2020 13:32,49.25,49.25,49.2,49.25,1290,0
FPT,5/21/2020 13:33,49.2,49.2,49.2,49.2,1350,0
FPT,5/21/2020 13:34,49.2,49.2,49.2,49.2,2320,0
FPT,5/21/2020 13:35,49.2,49.25,49.2,49.2,16760,0
FPT,5/21/2020 13:36,49.2,49.25,49.2,49.2,15180,0
FPT,5/21/2020 13:37,49.2,49.2,49.2,49.2,260,0
FPT,5/21/2020 13:38,49.2,49.2,49.15,49.2,10240,0
FPT,5/21/2020 13:39,49.2,49.2,49.15,49.15,700,0
FPT,5/21/2020 13:40,49.15,49.15,49.15,49.15,15670,0
FPT,5/21/2020 13:41,49.15,49.15,49.15,49.15,1300,0
FPT,5/21/2020 13:42,49.15,49.2,49.1,49.1,31380,0
FPT,5/21/2020 13:43,49.1,49.1,49.1,49.1,18110,0
FPT,5/21/2020 13:44,49.1,49.1,49.1,49.1,2500,0
FPT,5/21/2020 13:45,49.05,49.1,49.05,49.1,5120,0
FPT,5/21/2020 13:46,49.1,49.1,49.05,49.05,1370,0
FPT,5/21/2020 13:47,49.0,49.0,49.0,49.0,980,0
FPT,5/21/2020 13:48,49.0,49.0,49.0,49.0,21510,0
FPT,5/21/2020 13:49,48.95,49.0,48.95,49.0,2200,0
FPT,5/21/2020 13:50,48.95,48.95,48.95,48.95,90,0
FPT,5/21/2020 13:51,48.95,49.0,48.95,48.95,2700,0
FPT,5/21/2020 13:52,48.95,48.95,48.9,48.9,1020,0
FPT,5/21/2020 13:54,48.9,48.9,48.9,48.9,4540,0
FPT,5/21/2020 13:55,48.95,48.95,48.9,48.95,5340,0
FPT,5/21/2020 13:56,48.95,49.0,48.95,49.0,6480,0
FPT,5/21/2020 13:57,49.0,49.0,49.0,49.0,13950,0
FPT,5/21/2020 13:58,49.1,49.1,49.1,49.1,10000,0
FPT,5/21/2020 13:59,49.0,49.0,49.0,49.0,300,0
FPT,5/21/2020 14:00,49.0,49.0,49.0,49.0,3510,0
FPT,5/21/2020 14:01,49.0,49.0,49.0,49.0,2020,0
FPT,5/21/2020 14:02,49.0,49.0,48.95,48.95,2760,0
FPT,5/21/2020 14:03,49.0,49.0,48.95,48.95,50,0
FPT,5/21/2020 14:04,49.0,49.0,48.95,48.95,1780,0
FPT,5/21/2020 14:05,48.95,48.95,48.95,48.95,5820,0
FPT,5/21/2020 14:06,48.95,48.95,48.95,48.95,1300,0
FPT,5/21/2020 14:07,49.0,49.0,48.95,48.95,2100,0
FPT,5/21/2020 14:08,49.0,49.0,48.95,48.95,18170,0
FPT,5/21/2020 14:09,48.95,49.0,48.95,48.95,5050,0
FPT,5/21/2020 14:11,48.95,48.95,48.95,48.95,2500,0
FPT,5/21/2020 14:12,48.95,49.0,48.95,48.95,6600,0
FPT,5/21/2020 14:13,48.95,49.0,48.95,48.95,7440,0
FPT,5/21/2020 14:14,49.0,49.0,49.0,49.0,6520,0
FPT,5/21/2020 14:15,48.95,49.0,48.95,49.0,4010,0
FPT,5/21/2020 14:16,49.0,49.0,48.95,49.0,8250,0
FPT,5/21/2020 14:17,48.95,48.95,48.95,48.95,90,0
FPT,5/21/2020 14:18,48.95,48.95,48.95,48.95,17190,0
FPT,5/21/2020 14:19,48.95,48.95,48.95,48.95,8240,0
FPT,5/21/2020 14:20,48.9,48.9,48.9,48.9,1100,0
FPT,5/21/2020 14:21,48.9,48.9,48.9,48.9,550,0
FPT,5/21/2020 14:22,48.9,48.9,48.9,48.9,4100,0
FPT,5/21/2020 14:23,48.9,48.9,48.9,48.9,780,0
FPT,5/21/2020 14:24,48.9,48.9,48.9,48.9,260,0
FPT,5/21/2020 14:25,48.9,48.9,48.9,48.9,23030,0
FPT,5/21/2020 14:26,48.9,48.95,48.9,48.95,60160,0
FPT,5/21/2020 14:27,48.95,49.0,48.95,49.0,6810,0
FPT,5/21/2020 14:28,48.95,48.95,48.95,48.95,11600,0
FPT,5/21/2020 14:29,48.95,49.0,48.95,48.95,13770,0
FPT,5/21/2020 14:46,49.3,49.3,49.3,49.3,385430,0
FPT,5/22/2020 9:15,49.0,49.0,49.0,49.0,7960,0
FPT,5/22/2020 9:16,48.95,48.95,48.9,48.9,30,0
FPT,5/22/2020 9:17,48.8,48.9,48.8,48.9,16810,0
FPT,5/22/2020 9:18,48.85,48.9,48.8,48.85,9030,0
FPT,5/22/2020 9:19,48.85,48.85,48.8,48.8,10120,0
FPT,5/22/2020 9:20,48.8,48.9,48.8,48.8,3300,0
FPT,5/22/2020 9:21,48.85,48.9,48.85,48.85,1340,0
FPT,5/22/2020 9:22,48.85,48.9,48.85,48.9,3800,0
FPT,5/22/2020 9:23,48.9,48.9,48.85,48.85,5990,0
FPT,5/22/2020 9:24,48.85,48.85,48.85,48.85,1390,0
FPT,5/22/2020 9:25,48.85,48.9,48.85,48.85,2010,0
FPT,5/22/2020 9:26,48.9,48.95,48.9,48.95,10950,0
FPT,5/22/2020 9:27,48.9,49.0,48.9,49.0,3640,0
FPT,5/22/2020 9:28,49.0,49.0,48.95,48.95,1650,0
FPT,5/22/2020 9:30,49.0,49.0,49.0,49.0,5350,0
FPT,5/22/2020 9:31,49.0,49.0,49.0,49.0,730,0
FPT,5/22/2020 9:32,48.95,48.95,48.9,48.95,10350,0
FPT,5/22/2020 9:33,48.9,48.9,48.9,48.9,14390,0
FPT,5/22/2020 9:34,48.9,48.9,48.9,48.9,1050,0
FPT,5/22/2020 9:35,48.9,48.95,48.9,48.9,3190,0
FPT,5/22/2020 9:36,48.9,48.9,48.9,48.9,8040,0
FPT,5/22/2020 9:37,48.9,48.9,48.85,48.85,52840,0
FPT,5/22/2020 9:38,48.85,48.9,48.85,48.9,4050,0
FPT,5/22/2020 9:39,48.85,48.85,48.85,48.85,760,0
FPT,5/22/2020 9:40,48.85,48.9,48.85,48.9,4920,0
FPT,5/22/2020 9:41,48.9,48.9,48.9,48.9,7150,0
FPT,5/22/2020 9:42,48.85,48.9,48.85,48.85,23970,0
FPT,5/22/2020 9:43,48.85,48.9,48.85,48.9,13760,0
FPT,5/22/2020 9:44,48.9,48.9,48.9,48.9,110,0
FPT,5/22/2020 9:45,48.9,48.9,48.9,48.9,5150,0
FPT,5/22/2020 9:46,48.9,48.9,48.9,48.9,500,0
FPT,5/22/2020 9:47,48.9,48.95,48.85,48.85,7320,0
FPT,5/22/2020 9:48,48.85,48.9,48.85,48.85,6970,0
FPT,5/22/2020 9:49,48.9,48.9,48.9,48.9,2490,0
FPT,5/22/2020 9:50,48.9,48.95,48.9,48.9,8760,0
FPT,5/22/2020 9:51,48.95,48.95,48.9,48.95,100,0
FPT,5/22/2020 9:52,48.9,48.95,48.9,48.9,2320,0
FPT,5/22/2020 9:53,48.95,48.95,48.9,48.9,2350,0
FPT,5/22/2020 9:54,48.9,48.9,48.9,48.9,600,0
FPT,5/22/2020 9:56,48.95,48.95,48.95,48.95,20,0
FPT,5/22/2020 9:57,48.95,48.95,48.9,48.9,4600,0
FPT,5/22/2020 9:58,48.9,48.9,48.9,48.9,8470,0
FPT,5/22/2020 9:59,48.85,48.9,48.85,48.9,8310,0
FPT,5/22/2020 10:00,48.9,48.9,48.9,48.9,200,0
FPT,5/22/2020 10:01,48.9,48.9,48.9,48.9,240,0
FPT,5/22/2020 10:02,48.9,48.9,48.9,48.9,960,0
FPT,5/22/2020 10:03,48.9,48.9,48.9,48.9,2120,0
FPT,5/22/2020 10:04,48.95,48.95,48.9,48.9,1040,0
FPT,5/22/2020 10:05,48.9,48.9,48.9,48.9,2160,0
FPT,5/22/2020 10:06,48.95,48.95,48.9,48.95,1790,0
FPT,5/22/2020 10:07,48.95,48.95,48.9,48.9,1330,0
FPT,5/22/2020 10:08,48.95,48.95,48.95,48.95,40,0
FPT,5/22/2020 10:09,48.9,48.9,48.9,48.9,330,0
FPT,5/22/2020 10:10,48.95,48.95,48.95,48.95,120,0
FPT,5/22/2020 10:11,48.9,48.95,48.9,48.9,1320,0
FPT,5/22/2020 10:12,48.9,48.95,48.9,48.9,14210,0
FPT,5/22/2020 10:13,48.95,48.95,48.9,48.9,350,0
FPT,5/22/2020 10:14,48.95,48.95,48.95,48.95,20,0
FPT,5/22/2020 10:17,48.9,48.95,48.9,48.95,4000,0
FPT,5/22/2020 10:18,48.95,49.0,48.95,49.0,16420,0
FPT,5/22/2020 10:19,49.0,49.0,48.95,48.95,1050,0
FPT,5/22/2020 10:20,49.0,49.0,48.95,48.95,20,0
FPT,5/22/2020 10:21,48.95,49.0,48.95,49.0,410,0
FPT,5/22/2020 10:22,49.0,49.0,49.0,49.0,60,0
FPT,5/22/2020 10:23,49.0,49.0,49.0,49.0,110,0
FPT,5/22/2020 10:24,49.0,49.0,49.0,49.0,1260,0
FPT,5/22/2020 10:25,49.0,49.0,48.95,49.0,8840,0
FPT,5/22/2020 10:26,49.0,49.0,48.95,48.95,3380,0
FPT,5/22/2020 10:27,49.0,49.0,49.0,49.0,210,0
FPT,5/22/2020 10:28,49.0,49.0,49.0,49.0,1000,0
FPT,5/22/2020 10:30,48.95,49.0,48.95,49.0,1200,0
FPT,5/22/2020 10:31,49.0,49.0,49.0,49.0,2000,0
FPT,5/22/2020 10:32,49.0,49.0,49.0,49.0,1060,0
FPT,5/22/2020 10:33,48.95,49.0,48.95,48.95,4100,0
FPT,5/22/2020 10:34,48.95,48.95,48.95,48.95,4000,0
FPT,5/22/2020 10:35,48.95,48.95,48.95,48.95,500,0
FPT,5/22/2020 10:36,48.95,48.95,48.95,48.95,1290,0
FPT,5/22/2020 10:37,48.95,49.0,48.95,48.95,2370,0
FPT,5/22/2020 10:38,49.0,49.0,48.95,49.0,32230,0
FPT,5/22/2020 10:39,49.0,49.0,49.0,49.0,1900,0
FPT,5/22/2020 10:40,49.0,49.0,48.95,48.95,2250,0
FPT,5/22/2020 10:42,48.95,48.95,48.95,48.95,2900,0
FPT,5/22/2020 10:43,48.95,48.95,48.9,48.95,36500,0
FPT,5/22/2020 10:44,48.95,48.95,48.95,48.95,650,0
FPT,5/22/2020 10:45,48.95,48.95,48.95,48.95,410,0
FPT,5/22/2020 10:46,48.95,48.95,48.95,48.95,40,0
FPT,5/22/2020 10:47,48.95,48.95,48.95,48.95,70,0
FPT,5/22/2020 10:48,48.9,48.95,48.85,48.85,37470,0
FPT,5/22/2020 10:49,48.95,48.95,48.85,48.85,28690,0
FPT,5/22/2020 10:50,48.85,48.85,48.85,48.85,530,0
FPT,5/22/2020 10:51,48.85,48.85,48.8,48.85,4810,0
FPT,5/22/2020 10:52,48.85,48.85,48.8,48.85,21470,0
FPT,5/22/2020 10:53,48.8,48.85,48.8,48.8,30480,0
FPT,5/22/2020 10:54,48.8,48.8,48.8,48.8,4700,0
FPT,5/22/2020 10:55,48.85,48.85,48.85,48.85,8210,0
FPT,5/22/2020 10:56,48.85,48.85,48.8,48.85,5580,0
FPT,5/22/2020 10:57,48.85,48.85,48.85,48.85,60,0
FPT,5/22/2020 10:58,48.85,48.85,48.85,48.85,6030,0
FPT,5/22/2020 10:59,48.85,48.85,48.8,48.85,1750,0
FPT,5/22/2020 11:00,48.85,48.85,48.85,48.85,1340,0
FPT,5/22/2020 11:01,48.85,48.85,48.85,48.85,2590,0
FPT,5/22/2020 11:02,48.9,48.9,48.9,48.9,10,0
FPT,5/22/2020 11:03,48.9,48.9,48.85,48.9,830,0
FPT,5/22/2020 11:05,48.9,48.9,48.85,48.85,4200,0
FPT,5/22/2020 11:06,48.85,48.85,48.85,48.85,1540,0
FPT,5/22/2020 11:07,48.85,48.85,48.85,48.85,20,0
FPT,5/22/2020 11:08,48.85,48.85,48.85,48.85,190,0
FPT,5/22/2020 11:10,48.85,48.85,48.85,48.85,6000,0
FPT,5/22/2020 11:11,48.85,48.9,48.85,48.9,860,0
FPT,5/22/2020 11:12,48.9,48.9,48.9,48.9,80,0
FPT,5/22/2020 11:13,48.9,48.9,48.9,48.9,400,0
FPT,5/22/2020 11:14,48.9,48.9,48.9,48.9,5050,0
FPT,5/22/2020 11:15,48.9,48.9,48.9,48.9,2110,0
FPT,5/22/2020 11:16,48.9,48.9,48.9,48.9,5010,0
FPT,5/22/2020 11:17,48.9,48.9,48.9,48.9,550,0
FPT,5/22/2020 11:18,48.9,48.9,48.85,48.85,5110,0
FPT,5/22/2020 11:19,48.85,48.85,48.85,48.85,800,0
FPT,5/22/2020 11:20,48.85,48.9,48.85,48.85,11310,0
FPT,5/22/2020 11:21,48.85,48.9,48.85,48.9,1240,0
FPT,5/22/2020 11:22,48.9,48.9,48.9,48.9,8430,0
FPT,5/22/2020 11:23,48.9,48.9,48.9,48.9,2800,0
FPT,5/22/2020 11:24,48.9,48.9,48.9,48.9,1860,0
FPT,5/22/2020 11:25,48.9,48.9,48.9,48.9,1190,0
FPT,5/22/2020 11:26,48.85,48.85,48.85,48.85,11600,0
FPT,5/22/2020 11:27,48.85,48.85,48.85,48.85,2030,0
FPT,5/22/2020 11:28,48.85,48.85,48.85,48.85,2130,0
FPT,5/22/2020 11:29,48.85,48.85,48.85,48.85,6500,0
FPT,5/22/2020 13:00,48.85,48.85,48.85,48.85,26170,0
FPT,5/22/2020 13:01,48.9,48.9,48.9,48.9,90,0
FPT,5/22/2020 13:02,48.85,48.85,48.85,48.85,6150,0
FPT,5/22/2020 13:03,48.85,48.85,48.8,48.8,8560,0
FPT,5/22/2020 13:04,48.8,48.8,48.8,48.8,450,0
FPT,5/22/2020 13:05,48.8,48.85,48.8,48.8,970,0
FPT,5/22/2020 13:06,48.85,48.85,48.8,48.8,15010,0
FPT,5/22/2020 13:07,48.8,48.85,48.8,48.8,8760,0
FPT,5/22/2020 13:08,48.8,48.8,48.8,48.8,40,0
FPT,5/22/2020 13:09,48.8,48.85,48.8,48.85,250,0
FPT,5/22/2020 13:10,48.8,48.85,48.8,48.85,210,0
FPT,5/22/2020 13:11,48.85,48.85,48.8,48.85,44400,0
FPT,5/22/2020 13:12,48.85,48.85,48.85,48.85,3010,0
FPT,5/22/2020 13:13,48.8,48.85,48.8,48.85,13480,0
FPT,5/22/2020 13:14,48.8,48.8,48.8,48.8,6690,0
FPT,5/22/2020 13:15,48.75,48.85,48.75,48.8,3580,0
FPT,5/22/2020 13:16,48.8,48.8,48.75,48.8,3800,0
FPT,5/22/2020 13:17,48.8,48.8,48.8,48.8,750,0
FPT,5/22/2020 13:18,48.8,48.8,48.8,48.8,2760,0
FPT,5/22/2020 13:19,48.75,48.75,48.75,48.75,10070,0
FPT,5/22/2020 13:20,48.75,48.75,48.75,48.75,5890,0
FPT,5/22/2020 13:21,48.75,48.8,48.75,48.8,1340,0
FPT,5/22/2020 13:22,48.8,48.8,48.75,48.75,11460,0
FPT,5/22/2020 13:23,48.8,48.8,48.75,48.75,400,0
FPT,5/22/2020 13:24,48.75,48.8,48.75,48.8,4270,0
FPT,5/22/2020 13:25,48.75,48.85,48.75,48.85,14620,0
FPT,5/22/2020 13:26,48.85,48.85,48.8,48.8,2000,0
FPT,5/22/2020 13:27,48.8,48.85,48.8,48.8,10910,0
FPT,5/22/2020 13:28,48.85,48.9,48.85,48.85,3600,0
FPT,5/22/2020 13:29,48.9,48.9,48.9,48.9,12620,0
FPT,5/22/2020 13:30,48.9,48.9,48.85,48.85,1620,0
FPT,5/22/2020 13:31,48.85,48.85,48.85,48.85,5860,0
FPT,5/22/2020 13:32,48.85,48.85,48.85,48.85,130,0
FPT,5/22/2020 13:33,48.8,48.8,48.8,48.8,5000,0
FPT,5/22/2020 13:34,48.85,48.85,48.85,48.85,720,0
FPT,5/22/2020 13:35,48.8,48.8,48.8,48.8,2270,0
FPT,5/22/2020 13:36,48.85,48.85,48.8,48.8,1160,0
FPT,5/22/2020 13:37,48.85,48.85,48.85,48.85,100,0
FPT,5/22/2020 13:38,48.85,48.85,48.85,48.85,2010,0
FPT,5/22/2020 13:39,48.85,48.9,48.85,48.9,3050,0
FPT,5/22/2020 13:40,48.9,48.9,48.85,48.85,560,0
FPT,5/22/2020 13:41,48.9,48.9,48.9,48.9,510,0
FPT,5/22/2020 13:42,48.9,48.9,48.9,48.9,520,0
FPT,5/22/2020 13:44,48.85,48.85,48.85,48.85,10840,0
FPT,5/22/2020 13:45,48.9,48.9,48.85,48.9,800,0
FPT,5/22/2020 13:46,48.9,48.9,48.85,48.85,550,0
FPT,5/22/2020 13:47,48.85,48.85,48.85,48.85,880,0
FPT,5/22/2020 13:48,48.8,48.9,48.8,48.9,5380,0
FPT,5/22/2020 13:49,48.9,48.9,48.8,48.8,10130,0
FPT,5/22/2020 13:50,48.8,48.8,48.8,48.8,20070,0
FPT,5/22/2020 13:51,48.8,48.8,48.8,48.8,18280,0
FPT,5/22/2020 13:52,48.8,48.8,48.8,48.8,21320,0
FPT,5/22/2020 13:53,48.8,48.8,48.75,48.8,18100,0
FPT,5/22/2020 13:54,48.8,48.8,48.8,48.8,2590,0
FPT,5/22/2020 13:55,48.8,48.8,48.8,48.8,20580,0
FPT,5/22/2020 13:56,48.8,48.85,48.8,48.85,2230,0
FPT,5/22/2020 13:57,48.85,48.85,48.8,48.8,18730,0
FPT,5/22/2020 13:58,48.8,48.85,48.8,48.8,9940,0
FPT,5/22/2020 13:59,48.75,48.8,48.75,48.8,1180,0
FPT,5/22/2020 14:00,48.8,48.8,48.75,48.75,40100,0
FPT,5/22/2020 14:01,48.8,48.8,48.75,48.8,1450,0
FPT,5/22/2020 14:02,48.8,48.8,48.7,48.75,43020,0
FPT,5/22/2020 14:03,48.7,48.75,48.7,48.7,2980,0
FPT,5/22/2020 14:04,48.7,48.7,48.7,48.7,7760,0
FPT,5/22/2020 14:05,48.7,48.7,48.7,48.7,3140,0
FPT,5/22/2020 14:06,48.7,48.7,48.65,48.7,5400,0
FPT,5/22/2020 14:07,48.7,48.7,48.65,48.65,13160,0
FPT,5/22/2020 14:08,48.65,48.7,48.6,48.6,35610,0
FPT,5/22/2020 14:09,48.65,48.65,48.6,48.65,7410,0
FPT,5/22/2020 14:10,48.6,48.65,48.6,48.6,28170,0
FPT,5/22/2020 14:11,48.6,48.6,48.55,48.6,12950,0
FPT,5/22/2020 14:12,48.6,48.6,48.55,48.55,25570,0
FPT,5/22/2020 14:13,48.55,48.55,48.5,48.5,3320,0
FPT,5/22/2020 14:14,48.5,48.55,48.5,48.55,43340,0
FPT,5/22/2020 14:15,48.5,48.55,48.45,48.5,70240,0
FPT,5/22/2020 14:16,48.5,48.5,48.45,48.45,3880,0
FPT,5/22/2020 14:17,48.45,48.5,48.45,48.45,4320,0
FPT,5/22/2020 14:18,48.45,48.5,48.45,48.5,16330,0
FPT,5/22/2020 14:19,48.5,48.5,48.45,48.45,1720,0
FPT,5/22/2020 14:20,48.5,48.5,48.45,48.5,1330,0
